id,energy,na,na,lifetime,na,na,na,na
3906,2.87E+04,27,13,1.18E-07,3,f,5,d3Pig
3907,2.86E+04,29,14,1.18E-07,1,e,5,d3Pig
3908,2.87E+04,29,14,1.18E-07,2,e,5,d3Pig
3909,2.87E+04,29,14,1.18E-07,3,e,5,d3Pig
3910,2.87E+04,31,15,1.18E-07,1,f,5,d3Pig
3911,2.87E+04,31,15,1.18E-07,2,f,5,d3Pig
3912,2.88E+04,31,15,1.18E-07,3,f,5,d3Pig
3913,2.87E+04,33,16,1.18E-07,1,e,5,d3Pig
3914,2.88E+04,33,16,1.18E-07,2,e,5,d3Pig
3915,2.88E+04,33,16,1.18E-07,3,e,5,d3Pig
3916,2.88E+04,35,17,1.18E-07,1,f,5,d3Pig
3917,2.88E+04,35,17,1.18E-07,2,f,5,d3Pig
3918,2.89E+04,35,17,1.18E-07,3,f,5,d3Pig
3919,2.88E+04,37,18,1.18E-07,1,e,5,d3Pig
3920,2.89E+04,37,18,1.18E-07,2,e,5,d3Pig
3921,2.90E+04,37,18,1.17E-07,3,e,5,d3Pig
3922,2.89E+04,39,19,1.18E-07,1,f,5,d3Pig
3923,2.90E+04,39,19,1.17E-07,2,f,5,d3Pig
3924,2.90E+04,39,19,1.17E-07,3,f,5,d3Pig
3925,2.90E+04,41,20,1.17E-07,1,e,5,d3Pig
3926,2.90E+04,41,20,1.17E-07,2,e,5,d3Pig
3927,2.91E+04,41,20,1.17E-07,3,e,5,d3Pig
3928,2.90E+04,43,21,1.17E-07,1,f,5,d3Pig
3929,2.91E+04,43,21,1.17E-07,2,f,5,d3Pig
3930,2.92E+04,43,21,1.17E-07,3,f,5,d3Pig
3931,2.91E+04,45,22,1.17E-07,1,e,5,d3Pig
3932,2.92E+04,45,22,1.17E-07,2,e,5,d3Pig
3933,2.92E+04,45,22,1.17E-07,3,e,5,d3Pig
3934,2.92E+04,47,23,1.17E-07,1,f,5,d3Pig
3935,2.92E+04,47,23,1.17E-07,2,f,5,d3Pig
3936,2.93E+04,47,23,1.17E-07,3,f,5,d3Pig
3937,2.92E+04,49,24,1.17E-07,1,e,5,d3Pig
3938,2.93E+04,49,24,1.17E-07,2,e,5,d3Pig
3939,2.94E+04,49,24,1.17E-07,3,e,5,d3Pig
3940,2.93E+04,51,25,1.17E-07,1,f,5,d3Pig
3941,2.94E+04,51,25,1.17E-07,2,f,5,d3Pig
3942,2.95E+04,51,25,1.17E-07,3,f,5,d3Pig
3943,2.94E+04,53,26,1.17E-07,1,e,5,d3Pig
3944,2.95E+04,53,26,1.17E-07,2,e,5,d3Pig
3945,2.96E+04,53,26,1.17E-07,3,e,5,d3Pig
3946,2.95E+04,55,27,1.17E-07,1,f,5,d3Pig
3947,2.96E+04,55,27,1.17E-07,2,f,5,d3Pig
3948,2.97E+04,55,27,1.17E-07,3,f,5,d3Pig
3949,2.96E+04,57,28,1.17E-07,1,e,5,d3Pig
3950,2.97E+04,57,28,1.17E-07,2,e,5,d3Pig
3951,2.98E+04,57,28,1.17E-07,3,e,5,d3Pig
3952,2.97E+04,59,29,1.17E-07,1,f,5,d3Pig
3953,2.98E+04,59,29,1.17E-07,2,f,5,d3Pig
3954,2.99E+04,59,29,1.17E-07,3,f,5,d3Pig
3955,2.98E+04,61,30,1.17E-07,1,e,5,d3Pig
3956,2.99E+04,61,30,1.17E-07,2,e,5,d3Pig
3957,3.00E+04,61,30,1.16E-07,3,e,5,d3Pig
3958,2.99E+04,63,31,1.17E-07,1,f,5,d3Pig
3959,3.00E+04,63,31,1.16E-07,2,f,5,d3Pig
3960,3.01E+04,63,31,1.16E-07,3,f,5,d3Pig
3961,3.00E+04,65,32,1.16E-07,1,e,5,d3Pig
3962,3.01E+04,65,32,1.16E-07,2,e,5,d3Pig
3963,3.02E+04,65,32,1.16E-07,3,e,5,d3Pig
3964,3.01E+04,67,33,1.16E-07,1,f,5,d3Pig
3965,3.02E+04,67,33,1.16E-07,2,f,5,d3Pig
3966,3.03E+04,67,33,1.16E-07,3,f,5,d3Pig
3967,3.02E+04,69,34,1.16E-07,1,e,5,d3Pig
3968,3.03E+04,69,34,1.16E-07,2,e,5,d3Pig
3969,3.04E+04,69,34,1.16E-07,3,e,5,d3Pig
3970,3.03E+04,71,35,1.16E-07,1,f,5,d3Pig
3971,3.04E+04,71,35,1.16E-07,2,f,5,d3Pig
3972,3.05E+04,71,35,1.16E-07,3,f,5,d3Pig
3973,3.04E+04,73,36,1.16E-07,1,e,5,d3Pig
3974,3.05E+04,73,36,1.16E-07,2,e,5,d3Pig
3975,3.06E+04,73,36,1.16E-07,3,e,5,d3Pig
3976,3.05E+04,75,37,1.16E-07,1,f,5,d3Pig
3977,3.06E+04,75,37,1.16E-07,2,f,5,d3Pig
3978,3.07E+04,75,37,1.16E-07,3,f,5,d3Pig
3979,3.06E+04,77,38,1.16E-07,1,e,5,d3Pig
3980,3.07E+04,77,38,1.16E-07,2,e,5,d3Pig
3981,3.09E+04,77,38,1.16E-07,3,e,5,d3Pig
3982,3.07E+04,79,39,1.16E-07,1,f,5,d3Pig
3983,3.09E+04,79,39,1.16E-07,2,f,5,d3Pig
3984,3.10E+04,79,39,1.16E-07,3,f,5,d3Pig
3985,3.09E+04,81,40,1.16E-07,1,e,5,d3Pig
3986,3.10E+04,81,40,1.15E-07,2,e,5,d3Pig
3987,3.11E+04,81,40,1.15E-07,3,e,5,d3Pig
3988,3.10E+04,83,41,1.15E-07,1,f,5,d3Pig
3989,3.11E+04,83,41,1.15E-07,2,f,5,d3Pig
3990,3.13E+04,83,41,1.15E-07,3,f,5,d3Pig
3991,3.11E+04,85,42,1.15E-07,1,e,5,d3Pig
3992,3.13E+04,85,42,1.15E-07,2,e,5,d3Pig
3993,3.14E+04,85,42,1.15E-07,3,e,5,d3Pig
3994,3.13E+04,87,43,1.15E-07,1,f,5,d3Pig
3995,3.14E+04,87,43,1.15E-07,2,f,5,d3Pig
3996,3.15E+04,87,43,1.15E-07,3,f,5,d3Pig
3997,3.14E+04,89,44,1.15E-07,1,e,5,d3Pig
3998,3.15E+04,89,44,1.15E-07,2,e,5,d3Pig
3999,3.17E+04,89,44,1.15E-07,3,e,5,d3Pig
4000,3.15E+04,91,45,1.15E-07,1,f,5,d3Pig
4001,3.17E+04,91,45,1.15E-07,2,f,5,d3Pig
4002,3.18E+04,91,45,1.15E-07,3,f,5,d3Pig
4003,3.17E+04,93,46,1.15E-07,1,e,5,d3Pig
4004,3.18E+04,93,46,1.15E-07,2,e,5,d3Pig
4005,3.20E+04,93,46,1.15E-07,3,e,5,d3Pig
4006,2.99E+04,1,0,1.38E-07,3,e,6,d3Pig
4007,2.99E+04,3,1,2.11E-07,2,f,6,d3Pig
4008,2.99E+04,3,1,1.41E-07,3,f,6,d3Pig
4009,2.99E+04,5,2,1.39E-07,1,e,6,d3Pig
4010,2.99E+04,5,2,2.22E-07,2,e,6,d3Pig
4011,2.99E+04,5,2,1.54E-07,3,e,6,d3Pig
4012,2.99E+04,7,3,1.52E-07,1,f,6,d3Pig
4013,2.99E+04,7,3,1.61E-07,2,f,6,d3Pig
4014,2.99E+04,7,3,1.56E-07,3,f,6,d3Pig
4015,2.99E+04,9,4,2.06E-07,1,e,6,d3Pig
4016,2.99E+04,9,4,1.49E-07,2,e,6,d3Pig
4017,2.99E+04,9,4,1.58E-07,3,e,6,d3Pig
4018,2.99E+04,11,5,1.85E-07,1,f,6,d3Pig
4019,2.99E+04,11,5,1.75E-07,2,f,6,d3Pig
4020,2.99E+04,11,5,1.47E-07,3,f,6,d3Pig
4021,2.99E+04,13,6,1.48E-07,1,e,6,d3Pig
4022,2.99E+04,13,6,1.45E-07,2,e,6,d3Pig
4023,3.00E+04,13,6,1.42E-07,3,e,6,d3Pig
4024,2.99E+04,15,7,1.38E-07,1,f,6,d3Pig
4025,3.00E+04,15,7,1.40E-07,2,f,6,d3Pig
4026,3.00E+04,15,7,1.38E-07,3,f,6,d3Pig
4027,3.00E+04,17,8,1.37E-07,1,e,6,d3Pig
4028,3.00E+04,17,8,1.39E-07,2,e,6,d3Pig
4029,3.00E+04,17,8,1.36E-07,3,e,6,d3Pig
4030,3.00E+04,19,9,1.35E-07,1,f,6,d3Pig
4031,3.00E+04,19,9,1.44E-07,2,f,6,d3Pig
4032,3.01E+04,19,9,1.34E-07,3,f,6,d3Pig
4033,3.00E+04,21,10,1.35E-07,1,e,6,d3Pig
4034,3.00E+04,21,10,1.73E-07,2,e,6,d3Pig
4035,3.01E+04,21,10,1.33E-07,3,e,6,d3Pig
4036,3.00E+04,23,11,1.38E-07,1,f,6,d3Pig
4037,3.01E+04,23,11,1.53E-07,2,f,6,d3Pig
4038,3.01E+04,23,11,1.33E-07,3,f,6,d3Pig
4039,3.01E+04,25,12,2.51E-07,1,e,6,d3Pig
4040,3.01E+04,25,12,1.35E-07,2,e,6,d3Pig
4041,3.02E+04,25,12,1.33E-07,3,e,6,d3Pig
4042,3.01E+04,27,13,1.36E-07,1,f,6,d3Pig
4043,3.02E+04,27,13,1.33E-07,2,f,6,d3Pig
4044,3.02E+04,27,13,1.32E-07,3,f,6,d3Pig
4045,3.02E+04,29,14,1.33E-07,1,e,6,d3Pig
4046,3.02E+04,29,14,1.32E-07,2,e,6,d3Pig
4047,3.03E+04,29,14,1.33E-07,3,e,6,d3Pig
4048,3.02E+04,31,15,1.32E-07,1,f,6,d3Pig
4049,3.03E+04,31,15,1.33E-07,2,f,6,d3Pig
4050,3.03E+04,31,15,1.32E-07,3,f,6,d3Pig
4051,3.03E+04,33,16,1.33E-07,1,e,6,d3Pig
4052,3.03E+04,33,16,1.32E-07,2,e,6,d3Pig
4053,3.04E+04,33,16,1.34E-07,3,e,6,d3Pig
4054,3.03E+04,35,17,1.32E-07,1,f,6,d3Pig
4055,3.04E+04,35,17,1.34E-07,2,f,6,d3Pig
4056,3.04E+04,35,17,1.52E-07,3,f,6,d3Pig
4057,3.04E+04,37,18,1.35E-07,1,e,6,d3Pig
4058,3.04E+04,37,18,1.94E-07,2,e,6,d3Pig
4059,3.05E+04,37,18,1.44E-07,3,e,6,d3Pig
4060,3.04E+04,39,19,1.32E-07,1,f,6,d3Pig
4061,3.05E+04,39,19,1.45E-07,2,f,6,d3Pig
4062,3.05E+04,39,19,1.32E-07,3,f,6,d3Pig
4063,3.05E+04,41,20,1.47E-07,1,e,6,d3Pig
4064,3.05E+04,41,20,1.32E-07,2,e,6,d3Pig
4065,3.06E+04,41,20,1.62E-07,3,e,6,d3Pig
4066,3.05E+04,43,21,1.32E-07,1,f,6,d3Pig
4067,3.06E+04,43,21,1.70E-07,2,f,6,d3Pig
4068,3.07E+04,43,21,1.31E-07,3,f,6,d3Pig
4069,3.06E+04,45,22,1.84E-07,1,e,6,d3Pig
4070,3.07E+04,45,22,1.32E-07,2,e,6,d3Pig
4071,3.08E+04,45,22,1.35E-07,3,e,6,d3Pig
4072,3.07E+04,47,23,1.32E-07,1,f,6,d3Pig
4073,3.08E+04,47,23,1.36E-07,2,f,6,d3Pig
4074,3.08E+04,47,23,1.31E-07,3,f,6,d3Pig
4075,3.08E+04,49,24,1.38E-07,1,e,6,d3Pig
4076,3.08E+04,49,24,1.34E-07,2,e,6,d3Pig
4077,3.09E+04,49,24,1.33E-07,3,e,6,d3Pig
4078,3.08E+04,51,25,1.36E-07,1,f,6,d3Pig
4079,3.09E+04,51,25,1.33E-07,2,f,6,d3Pig
4080,3.10E+04,51,25,1.31E-07,3,f,6,d3Pig
4081,3.09E+04,53,26,1.33E-07,1,e,6,d3Pig
4082,3.10E+04,53,26,1.31E-07,2,e,6,d3Pig
4083,3.11E+04,53,26,1.32E-07,3,e,6,d3Pig
4084,3.10E+04,55,27,1.31E-07,1,f,6,d3Pig
4085,3.11E+04,55,27,1.32E-07,2,f,6,d3Pig
4086,3.12E+04,55,27,1.31E-07,3,f,6,d3Pig
4087,3.11E+04,57,28,1.33E-07,1,e,6,d3Pig
4088,3.12E+04,57,28,1.31E-07,2,e,6,d3Pig
4089,3.13E+04,57,28,1.31E-07,3,e,6,d3Pig
4090,3.12E+04,59,29,1.31E-07,1,f,6,d3Pig
4091,3.13E+04,59,29,1.31E-07,2,f,6,d3Pig
4092,3.14E+04,59,29,1.31E-07,3,f,6,d3Pig
4093,3.13E+04,61,30,1.31E-07,1,e,6,d3Pig
4094,3.14E+04,61,30,1.31E-07,2,e,6,d3Pig
4095,3.15E+04,61,30,1.31E-07,3,e,6,d3Pig
4096,3.14E+04,63,31,1.31E-07,1,f,6,d3Pig
4097,3.15E+04,63,31,1.31E-07,2,f,6,d3Pig
4098,3.16E+04,63,31,1.30E-07,3,f,6,d3Pig
4099,3.15E+04,65,32,1.31E-07,1,e,6,d3Pig
4100,3.16E+04,65,32,1.30E-07,2,e,6,d3Pig
4101,3.17E+04,65,32,1.31E-07,3,e,6,d3Pig
4102,3.16E+04,67,33,1.30E-07,1,f,6,d3Pig
4103,3.17E+04,67,33,1.31E-07,2,f,6,d3Pig
4104,3.18E+04,67,33,1.30E-07,3,f,6,d3Pig
4105,3.17E+04,69,34,1.31E-07,1,e,6,d3Pig
4106,3.18E+04,69,34,1.30E-07,2,e,6,d3Pig
4107,3.19E+04,69,34,1.30E-07,3,e,6,d3Pig
4108,3.18E+04,71,35,1.30E-07,1,f,6,d3Pig
4109,3.19E+04,71,35,1.30E-07,2,f,6,d3Pig
4110,3.20E+04,71,35,1.30E-07,3,f,6,d3Pig
4111,3.19E+04,73,36,1.30E-07,1,e,6,d3Pig
4112,3.20E+04,73,36,1.30E-07,2,e,6,d3Pig
4113,3.21E+04,73,36,1.30E-07,3,e,6,d3Pig
4114,3.20E+04,75,37,1.30E-07,1,f,6,d3Pig
4115,3.21E+04,75,37,1.30E-07,2,f,6,d3Pig
4116,3.22E+04,75,37,1.30E-07,3,f,6,d3Pig
4117,3.21E+04,77,38,1.30E-07,1,e,6,d3Pig
4118,3.22E+04,77,38,1.30E-07,2,e,6,d3Pig
4119,3.23E+04,77,38,1.30E-07,3,e,6,d3Pig
4120,3.22E+04,79,39,1.30E-07,1,f,6,d3Pig
4121,3.23E+04,79,39,1.30E-07,2,f,6,d3Pig
4122,3.25E+04,79,39,1.30E-07,3,f,6,d3Pig
4123,3.23E+04,81,40,1.30E-07,1,e,6,d3Pig
4124,3.25E+04,81,40,1.30E-07,2,e,6,d3Pig
4125,3.26E+04,81,40,1.30E-07,3,e,6,d3Pig
4126,3.25E+04,83,41,1.30E-07,1,f,6,d3Pig
4127,3.26E+04,83,41,1.30E-07,2,f,6,d3Pig
4128,3.27E+04,83,41,1.29E-07,3,f,6,d3Pig
4129,3.26E+04,85,42,1.30E-07,1,e,6,d3Pig
4130,3.27E+04,85,42,1.29E-07,2,e,6,d3Pig
4131,3.29E+04,85,42,1.29E-07,3,e,6,d3Pig
4132,3.27E+04,87,43,1.29E-07,1,f,6,d3Pig
4133,3.29E+04,87,43,1.29E-07,2,f,6,d3Pig
4134,3.30E+04,87,43,1.29E-07,3,f,6,d3Pig
4135,3.29E+04,89,44,1.29E-07,1,e,6,d3Pig
4136,3.30E+04,89,44,1.29E-07,2,e,6,d3Pig
4137,3.31E+04,89,44,1.29E-07,3,e,6,d3Pig
4138,3.30E+04,91,45,1.29E-07,1,f,6,d3Pig
4139,3.31E+04,91,45,1.29E-07,2,f,6,d3Pig
4140,3.33E+04,91,45,1.29E-07,3,f,6,d3Pig
4141,3.13E+04,1,0,1.62E-07,3,e,7,d3Pig
4142,3.13E+04,3,1,1.62E-07,2,f,7,d3Pig
4143,3.14E+04,3,1,1.62E-07,3,f,7,d3Pig
4144,3.13E+04,5,2,1.62E-07,1,e,7,d3Pig
4145,3.13E+04,5,2,1.62E-07,2,e,7,d3Pig
4146,3.14E+04,5,2,1.62E-07,3,e,7,d3Pig
4147,3.13E+04,7,3,1.62E-07,1,f,7,d3Pig
4148,3.14E+04,7,3,1.62E-07,2,f,7,d3Pig
4149,3.14E+04,7,3,1.62E-07,3,f,7,d3Pig
4150,3.13E+04,9,4,1.62E-07,1,e,7,d3Pig
4151,3.14E+04,9,4,1.62E-07,2,e,7,d3Pig
4152,3.14E+04,9,4,1.62E-07,3,e,7,d3Pig
4153,3.14E+04,11,5,1.62E-07,1,f,7,d3Pig
4154,3.14E+04,11,5,1.62E-07,2,f,7,d3Pig
4155,3.14E+04,11,5,1.62E-07,3,f,7,d3Pig
4156,3.14E+04,13,6,1.62E-07,1,e,7,d3Pig
4157,3.14E+04,13,6,1.62E-07,2,e,7,d3Pig
4158,3.14E+04,13,6,1.62E-07,3,e,7,d3Pig
4159,3.14E+04,15,7,1.62E-07,1,f,7,d3Pig
4160,3.14E+04,15,7,1.62E-07,2,f,7,d3Pig
4161,3.14E+04,15,7,1.62E-07,3,f,7,d3Pig
4162,3.14E+04,17,8,1.62E-07,1,e,7,d3Pig
4163,3.14E+04,17,8,1.62E-07,2,e,7,d3Pig
4164,3.15E+04,17,8,1.62E-07,3,e,7,d3Pig
4165,3.14E+04,19,9,1.62E-07,1,f,7,d3Pig
4166,3.15E+04,19,9,1.62E-07,2,f,7,d3Pig
4167,3.15E+04,19,9,1.62E-07,3,f,7,d3Pig
4168,3.15E+04,21,10,1.62E-07,1,e,7,d3Pig
4169,3.15E+04,21,10,1.62E-07,2,e,7,d3Pig
4170,3.15E+04,21,10,1.62E-07,3,e,7,d3Pig
4171,3.15E+04,23,11,1.62E-07,1,f,7,d3Pig
4172,3.15E+04,23,11,1.62E-07,2,f,7,d3Pig
4173,3.16E+04,23,11,1.62E-07,3,f,7,d3Pig
4174,3.15E+04,25,12,1.62E-07,1,e,7,d3Pig
4175,3.16E+04,25,12,1.62E-07,2,e,7,d3Pig
4176,3.16E+04,25,12,1.62E-07,3,e,7,d3Pig
4177,3.16E+04,27,13,1.62E-07,1,f,7,d3Pig
4178,3.16E+04,27,13,1.62E-07,2,f,7,d3Pig
4179,3.17E+04,27,13,1.62E-07,3,f,7,d3Pig
4180,3.16E+04,29,14,1.62E-07,1,e,7,d3Pig
4181,3.17E+04,29,14,1.62E-07,2,e,7,d3Pig
4182,3.17E+04,29,14,1.62E-07,3,e,7,d3Pig
4183,3.17E+04,31,15,1.62E-07,1,f,7,d3Pig
4184,3.17E+04,31,15,1.62E-07,2,f,7,d3Pig
4185,3.18E+04,31,15,1.62E-07,3,f,7,d3Pig
4186,3.17E+04,33,16,1.62E-07,1,e,7,d3Pig
4187,3.18E+04,33,16,1.62E-07,2,e,7,d3Pig
4188,3.18E+04,33,16,1.62E-07,3,e,7,d3Pig
4189,3.18E+04,35,17,1.62E-07,1,f,7,d3Pig
4190,3.18E+04,35,17,1.62E-07,2,f,7,d3Pig
4191,3.19E+04,35,17,1.62E-07,3,f,7,d3Pig
4192,3.18E+04,37,18,1.62E-07,1,e,7,d3Pig
4193,3.19E+04,37,18,1.62E-07,2,e,7,d3Pig
4194,3.19E+04,37,18,1.62E-07,3,e,7,d3Pig
4195,3.19E+04,39,19,1.62E-07,1,f,7,d3Pig
4196,3.19E+04,39,19,1.62E-07,2,f,7,d3Pig
4197,3.20E+04,39,19,1.62E-07,3,f,7,d3Pig
4198,3.19E+04,41,20,1.62E-07,1,e,7,d3Pig
4199,3.20E+04,41,20,1.62E-07,2,e,7,d3Pig
4200,3.21E+04,41,20,1.61E-07,3,e,7,d3Pig
4201,3.20E+04,43,21,1.62E-07,1,f,7,d3Pig
4202,3.21E+04,43,21,1.61E-07,2,f,7,d3Pig
4203,3.21E+04,43,21,1.61E-07,3,f,7,d3Pig
4204,3.21E+04,45,22,1.61E-07,1,e,7,d3Pig
4205,3.21E+04,45,22,1.61E-07,2,e,7,d3Pig
4206,3.22E+04,45,22,1.61E-07,3,e,7,d3Pig
4207,3.21E+04,47,23,1.61E-07,1,f,7,d3Pig
4208,3.22E+04,47,23,1.61E-07,2,f,7,d3Pig
4209,3.23E+04,47,23,1.61E-07,3,f,7,d3Pig
4210,3.22E+04,49,24,1.61E-07,1,e,7,d3Pig
4211,3.23E+04,49,24,1.61E-07,2,e,7,d3Pig
4212,3.23E+04,49,24,1.61E-07,3,e,7,d3Pig
4213,3.23E+04,51,25,1.61E-07,1,f,7,d3Pig
4214,3.23E+04,51,25,1.61E-07,2,f,7,d3Pig
4215,3.24E+04,51,25,1.61E-07,3,f,7,d3Pig
4216,3.23E+04,53,26,1.61E-07,1,e,7,d3Pig
4217,3.24E+04,53,26,1.61E-07,2,e,7,d3Pig
4218,3.25E+04,53,26,1.61E-07,3,e,7,d3Pig
4219,3.24E+04,55,27,1.61E-07,1,f,7,d3Pig
4220,3.25E+04,55,27,1.61E-07,2,f,7,d3Pig
4221,3.26E+04,55,27,1.61E-07,3,f,7,d3Pig
4222,3.25E+04,57,28,1.61E-07,1,e,7,d3Pig
4223,3.26E+04,57,28,1.61E-07,2,e,7,d3Pig
4224,3.27E+04,57,28,1.61E-07,3,e,7,d3Pig
4225,3.26E+04,59,29,1.61E-07,1,f,7,d3Pig
4226,3.27E+04,59,29,1.61E-07,2,f,7,d3Pig
4227,3.28E+04,59,29,1.61E-07,3,f,7,d3Pig
4228,3.27E+04,61,30,1.61E-07,1,e,7,d3Pig
4229,3.28E+04,61,30,1.61E-07,2,e,7,d3Pig
4230,3.29E+04,61,30,1.61E-07,3,e,7,d3Pig
4231,3.28E+04,63,31,1.61E-07,1,f,7,d3Pig
4232,3.29E+04,63,31,1.61E-07,2,f,7,d3Pig
4233,3.30E+04,63,31,1.61E-07,3,f,7,d3Pig
4234,3.29E+04,65,32,1.61E-07,1,e,7,d3Pig
4235,3.30E+04,65,32,1.61E-07,2,e,7,d3Pig
4236,3.31E+04,65,32,1.61E-07,3,e,7,d3Pig
4237,3.30E+04,67,33,1.61E-07,1,f,7,d3Pig
4238,3.31E+04,67,33,1.61E-07,2,f,7,d3Pig
4239,3.32E+04,67,33,1.61E-07,3,f,7,d3Pig
4240,3.31E+04,69,34,1.61E-07,1,e,7,d3Pig
4241,3.32E+04,69,34,1.61E-07,2,e,7,d3Pig
4242,3.33E+04,69,34,1.61E-07,3,e,7,d3Pig
4243,3.32E+04,71,35,1.61E-07,1,f,7,d3Pig
4244,3.33E+04,71,35,1.61E-07,2,f,7,d3Pig
4245,3.34E+04,71,35,1.61E-07,3,f,7,d3Pig
4246,3.33E+04,73,36,1.61E-07,1,e,7,d3Pig
4247,3.34E+04,73,36,1.61E-07,2,e,7,d3Pig
4248,3.35E+04,73,36,1.60E-07,3,e,7,d3Pig
4249,3.34E+04,75,37,1.61E-07,1,f,7,d3Pig
4250,3.35E+04,75,37,1.60E-07,2,f,7,d3Pig
4251,3.36E+04,75,37,1.60E-07,3,f,7,d3Pig
4252,3.35E+04,77,38,1.60E-07,1,e,7,d3Pig
4253,3.36E+04,77,38,1.60E-07,2,e,7,d3Pig
4254,3.38E+04,77,38,1.60E-07,3,e,7,d3Pig
4255,3.36E+04,79,39,1.60E-07,1,f,7,d3Pig
4256,3.38E+04,79,39,1.60E-07,2,f,7,d3Pig
4257,3.39E+04,79,39,1.60E-07,3,f,7,d3Pig
4258,3.38E+04,81,40,1.60E-07,1,e,7,d3Pig
4259,3.39E+04,81,40,1.60E-07,2,e,7,d3Pig
4260,3.40E+04,81,40,1.60E-07,3,e,7,d3Pig
4261,3.39E+04,83,41,1.60E-07,1,f,7,d3Pig
4262,3.40E+04,83,41,1.60E-07,2,f,7,d3Pig
4263,3.41E+04,83,41,1.60E-07,3,f,7,d3Pig
4264,3.40E+04,85,42,1.60E-07,1,e,7,d3Pig
4265,3.41E+04,85,42,1.60E-07,2,e,7,d3Pig
4266,3.43E+04,85,42,1.60E-07,3,e,7,d3Pig
4267,3.41E+04,87,43,1.60E-07,1,f,7,d3Pig
4268,3.43E+04,87,43,1.60E-07,2,f,7,d3Pig
4269,3.44E+04,87,43,1.60E-07,3,f,7,d3Pig
4270,3.43E+04,89,44,1.60E-07,1,e,7,d3Pig
4271,3.44E+04,89,44,1.60E-07,2,e,7,d3Pig
4272,3.45E+04,89,44,1.60E-07,3,e,7,d3Pig
4273,3.44E+04,91,45,1.60E-07,1,f,7,d3Pig
4274,3.45E+04,91,45,1.60E-07,2,f,7,d3Pig
4275,3.47E+04,91,45,1.60E-07,3,f,7,d3Pig
4276,3.27E+04,1,0,2.16E-07,3,e,8,d3Pig
4277,3.27E+04,3,1,2.16E-07,2,f,8,d3Pig
4278,3.27E+04,3,1,2.16E-07,3,f,8,d3Pig
4279,3.27E+04,5,2,2.15E-07,1,e,8,d3Pig
4280,3.27E+04,5,2,2.16E-07,2,e,8,d3Pig
4281,3.27E+04,5,2,2.16E-07,3,e,8,d3Pig
4282,3.27E+04,7,3,2.15E-07,1,f,8,d3Pig
4283,3.27E+04,7,3,2.16E-07,2,f,8,d3Pig
4284,3.28E+04,7,3,2.16E-07,3,f,8,d3Pig
4285,3.27E+04,9,4,2.15E-07,1,e,8,d3Pig
4286,3.27E+04,9,4,2.16E-07,2,e,8,d3Pig
4287,3.28E+04,9,4,2.16E-07,3,e,8,d3Pig
4288,3.27E+04,11,5,2.15E-07,1,f,8,d3Pig
4289,3.28E+04,11,5,2.16E-07,2,f,8,d3Pig
4290,3.28E+04,11,5,2.16E-07,3,f,8,d3Pig
4291,3.28E+04,13,6,2.15E-07,1,e,8,d3Pig
4292,3.28E+04,13,6,2.16E-07,2,e,8,d3Pig
4293,3.28E+04,13,6,2.16E-07,3,e,8,d3Pig
4294,3.28E+04,15,7,2.15E-07,1,f,8,d3Pig
4295,3.28E+04,15,7,2.16E-07,2,f,8,d3Pig
4296,3.28E+04,15,7,2.16E-07,3,f,8,d3Pig
4297,3.28E+04,17,8,2.15E-07,1,e,8,d3Pig
4298,3.28E+04,17,8,2.15E-07,2,e,8,d3Pig
4299,3.29E+04,17,8,2.16E-07,3,e,8,d3Pig
4300,3.28E+04,19,9,2.15E-07,1,f,8,d3Pig
4301,3.29E+04,19,9,2.15E-07,2,f,8,d3Pig
4302,3.29E+04,19,9,2.16E-07,3,f,8,d3Pig
4303,3.29E+04,21,10,2.15E-07,1,e,8,d3Pig
4304,3.29E+04,21,10,2.15E-07,2,e,8,d3Pig
4305,3.29E+04,21,10,2.15E-07,3,e,8,d3Pig
4306,3.29E+04,23,11,2.15E-07,1,f,8,d3Pig
4307,3.29E+04,23,11,2.15E-07,2,f,8,d3Pig
4308,3.30E+04,23,11,2.15E-07,3,f,8,d3Pig
4309,3.29E+04,25,12,2.15E-07,1,e,8,d3Pig
4310,3.30E+04,25,12,2.15E-07,2,e,8,d3Pig
4311,3.30E+04,25,12,2.15E-07,3,e,8,d3Pig
4312,3.30E+04,27,13,2.15E-07,1,f,8,d3Pig
4313,3.30E+04,27,13,2.15E-07,2,f,8,d3Pig
4314,3.30E+04,27,13,2.15E-07,3,f,8,d3Pig
4315,3.30E+04,29,14,2.15E-07,1,e,8,d3Pig
4316,3.30E+04,29,14,2.15E-07,2,e,8,d3Pig
4317,3.31E+04,29,14,2.15E-07,3,e,8,d3Pig
4318,3.30E+04,31,15,2.15E-07,1,f,8,d3Pig
4319,3.31E+04,31,15,2.15E-07,2,f,8,d3Pig
4320,3.31E+04,31,15,2.15E-07,3,f,8,d3Pig
4321,3.31E+04,33,16,2.15E-07,1,e,8,d3Pig
4322,3.31E+04,33,16,2.15E-07,2,e,8,d3Pig
4323,3.32E+04,33,16,2.15E-07,3,e,8,d3Pig
4324,3.31E+04,35,17,2.15E-07,1,f,8,d3Pig
4325,3.32E+04,35,17,2.15E-07,2,f,8,d3Pig
4326,3.32E+04,35,17,2.15E-07,3,f,8,d3Pig
4327,3.32E+04,37,18,2.15E-07,1,e,8,d3Pig
4328,3.32E+04,37,18,2.15E-07,2,e,8,d3Pig
